,date_local,arithmetic_mean_gaseous,first_max_value_gaseous,first_max_hour_gaseous,aqi_gaseous,arithmetic_mean_particle,first_max_value_particle,first_max_hour_particle,aqi_particle,AQI,date_year
378,1996-04-25,0.061875,0.076,7.0,108.0,,,,,108.0,1996
379,1996-04-26,0.056647,0.06,14.0,61.0,,,,,61.0,1996
380,1996-04-27,0.058706,0.063,22.0,77.0,30.0,30.0,0.0,28.0,77.0,1996
381,1996-04-28,0.063588,0.068,15.0,87.0,,,,,87.0,1996
382,1996-04-29,0.065176,0.07,17.0,97.0,,,,,97.0,1996
383,1996-04-30,0.05625,0.064,13.0,61.0,,,,,61.0,1996
384,1996-05-01,0.062308,0.073,23.0,108.0,,,,,108.0,1996
385,1996-05-02,0.076957,0.085,13.0,133.0,,,,,133.0,1996
386,1996-05-03,0.066353,0.073,22.0,97.0,45.0,45.0,0.0,42.0,97.0,1996
387,1996-05-04,0.07,0.079,18.0,108.0,,,,,108.0,1996
388,1996-05-05,0.070125,0.08,20.0,115.0,,,,,115.0,1996
389,1996-05-06,0.071588,0.078,23.0,122.0,,,,,122.0,1996
390,1996-05-07,0.068208,0.08,7.0,119.0,,,,,119.0,1996
391,1996-05-08,0.058588,0.064,22.0,74.0,,,,,74.0,1996
392,1996-05-09,0.064824,0.075,12.0,97.0,24.0,24.0,0.0,22.0,97.0,1996
393,1996-05-10,0.066765,0.069,14.0,93.0,,,,,93.0,1996
394,1996-05-11,0.066882,0.071,13.0,97.0,,,,,97.0,1996
395,1996-05-12,0.069235,0.075,23.0,115.0,,,,,115.0,1996
396,1996-05-13,0.069167,0.079,7.0,119.0,,,,,119.0,1996
397,1996-05-14,0.061667,0.072,10.0,87.0,,,,,87.0,1996
398,1996-05-15,0.049636,0.06,22.0,44.0,30.0,30.0,0.0,28.0,44.0,1996
399,1996-05-16,0.040294,0.053,23.0,47.0,,,,,47.0,1996
400,1996-05-17,0.061765,0.07,12.0,84.0,,,,,84.0,1996
401,1996-05-18,0.066706,0.076,23.0,119.0,,,,,119.0,1996
402,1996-05-19,0.073667,0.088,7.0,140.0,,,,,140.0,1996
403,1996-05-20,0.086765,0.091,15.0,161.0,,,,,161.0,1996
404,1996-05-21,0.088875,0.101,20.0,169.0,33.0,33.0,0.0,31.0,169.0,1996
405,1996-05-22,0.075235,0.085,18.0,143.0,,,,,143.0,1996
406,1996-05-23,0.069875,0.081,10.0,100.0,,,,,100.0,1996
407,1996-05-24,0.065882,0.072,16.0,93.0,,,,,93.0,1996
408,1996-05-25,0.061292,0.069,23.0,87.0,,,,,87.0,1996
409,1996-05-26,0.065765,0.068,21.0,93.0,,,,,93.0,1996
410,1996-05-27,0.074882,0.084,20.0,129.0,32.0,32.0,0.0,30.0,129.0,1996
411,1996-05-28,0.080833,0.085,17.0,143.0,,,,,143.0,1996
412,1996-05-29,0.078412,0.085,11.0,143.0,,,,,143.0,1996
413,1996-05-30,0.074292,0.081,21.0,122.0,,,,,122.0,1996
414,1996-05-31,0.082412,0.086,23.0,150.0,,,,,150.0,1996
415,1996-06-01,0.084292,0.088,22.0,150.0,,,,,150.0,1996
416,1996-06-02,0.074958,0.086,19.0,126.0,19.0,19.0,0.0,18.0,126.0,1996
417,1996-06-03,0.073292,0.078,10.0,112.0,,,,,112.0,1996
418,1996-06-04,0.071588,0.076,15.0,112.0,,,,,112.0,1996
419,1996-06-05,0.067458,0.078,21.0,100.0,,,,,100.0,1996
420,1996-06-06,0.075294,0.082,23.0,136.0,,,,,136.0,1996
421,1996-06-07,0.071292,0.087,7.0,129.0,,,,,129.0,1996
422,1996-06-08,0.0655,0.068,23.0,90.0,25.0,25.0,0.0,23.0,90.0,1996
423,1996-06-09,0.069824,0.081,23.0,136.0,,,,,136.0,1996
424,1996-06-10,0.074333,0.086,23.0,140.0,,,,,140.0,1996
425,1996-06-11,0.074143,0.082,10.0,129.0,,,,,129.0,1996
426,1996-06-12,0.062333,0.069,9.0,87.0,,,,,87.0,1996
427,1996-06-13,0.068059,0.083,13.0,108.0,,,,,108.0,1996
428,1996-06-14,0.059083,0.069,22.0,97.0,24.0,24.0,0.0,22.0,97.0,1996
429,1996-06-15,0.062174,0.078,7.0,97.0,,,,,97.0,1996
430,1996-06-16,0.051625,0.055,10.0,50.0,,,,,50.0,1996
431,1996-06-17,0.059647,0.067,22.0,84.0,,,,,84.0,1996
432,1996-06-18,0.065,0.069,7.0,90.0,,,,,90.0,1996
433,1996-06-19,0.064042,0.073,7.0,97.0,,,,,97.0,1996
434,1996-06-20,0.051083,0.063,7.0,61.0,25.0,25.0,0.0,23.0,61.0,1996
435,1996-06-21,0.059176,0.068,19.0,87.0,,,,,87.0,1996
436,1996-06-22,0.068588,0.073,22.0,101.0,,,,,101.0,1996
437,1996-06-23,0.067375,0.076,7.0,101.0,,,,,101.0,1996
438,1996-06-24,0.059792,0.069,14.0,87.0,,,,,87.0,1996
439,1996-06-25,0.059083,0.072,8.0,87.0,,,,,87.0,1996
440,1996-06-26,0.049045,0.058,12.0,51.0,21.0,21.0,0.0,19.0,51.0,1996
441,1996-06-27,0.053353,0.06,20.0,58.0,,,,,58.0,1996
442,1996-06-28,0.061471,0.067,18.0,77.0,,,,,77.0,1996
443,1996-06-29,0.058875,0.068,18.0,77.0,,,,,77.0,1996
444,1996-06-30,0.059941,0.067,20.0,77.0,,,,,77.0,1996
445,1996-07-01,0.062,0.064,20.0,77.0,,,,,77.0,1996
446,1996-07-02,0.062667,0.065,1.0,77.0,23.0,23.0,0.0,21.0,77.0,1996
447,1996-07-07,0.055,0.055,22.0,51.0,,,,,51.0,1996
448,1996-07-08,0.054625,0.059,15.0,58.0,17.0,17.0,0.0,16.0,58.0,1996
449,1996-07-09,0.050706,0.057,23.0,51.0,,,,,51.0,1996
450,1996-07-10,0.055059,0.058,17.0,58.0,,,,,58.0,1996
451,1996-07-11,0.051958,0.057,18.0,50.0,,,,,50.0,1996
452,1996-07-12,0.057412,0.06,19.0,64.0,,,,,64.0,1996
453,1996-07-13,0.057412,0.064,19.0,71.0,,,,,71.0,1996
454,1996-07-14,0.050826,0.057,10.0,48.0,13.0,13.0,0.0,12.0,48.0,1996
455,1996-07-15,0.066588,0.071,17.0,100.0,,,,,100.0,1996
456,1996-07-16,0.05681,0.068,13.0,77.0,,,,,77.0,1996
457,1996-07-17,0.048824,0.055,14.0,49.0,,,,,49.0,1996
458,1996-07-18,0.044235,0.05,14.0,43.0,,,,,43.0,1996
459,1996-07-19,0.046471,0.048,11.0,44.0,,,,,44.0,1996
460,1996-07-20,0.049375,0.054,11.0,47.0,14.0,14.0,0.0,13.0,47.0,1996
461,1996-07-21,0.045235,0.048,21.0,43.0,,,,,43.0,1996
462,1996-07-22,0.056824,0.065,23.0,84.0,,,,,84.0,1996
463,1996-07-23,0.066667,0.074,18.0,101.0,,,,,101.0,1996
464,1996-07-24,0.064458,0.071,11.0,93.0,,,,,93.0,1996
465,1996-07-25,0.05875,0.061,11.0,67.0,,,,,67.0,1996
466,1996-07-26,0.059381,0.063,19.0,71.0,33.0,33.0,0.0,31.0,71.0,1996
467,1996-07-27,0.064231,0.069,16.0,87.0,,,,,87.0,1996
468,1996-07-28,0.065,0.071,19.0,97.0,,,,,97.0,1996
469,1996-07-29,0.064542,0.067,21.0,84.0,,,,,84.0,1996
470,1996-07-30,0.070353,0.075,21.0,112.0,,,,,112.0,1996
471,1996-07-31,0.070792,0.075,11.0,105.0,,,,,105.0,1996
472,1996-08-01,0.060412,0.065,19.0,84.0,22.0,22.0,0.0,20.0,84.0,1996
473,1996-08-02,0.058917,0.069,14.0,77.0,,,,,77.0,1996
474,1996-08-03,0.047176,0.062,21.0,50.0,,,,,50.0,1996
475,1996-08-04,0.052294,0.06,18.0,54.0,,,,,54.0,1996
476,1996-08-05,0.045125,0.053,9.0,44.0,,,,,44.0,1996
477,1996-08-06,0.047292,0.052,12.0,46.0,,,,,46.0,1996
478,1996-08-07,0.054235,0.061,23.0,71.0,15.0,15.0,0.0,14.0,71.0,1996
479,1996-08-08,0.058348,0.065,15.0,74.0,,,,,74.0,1996
480,1996-08-09,0.056667,0.063,14.0,58.0,,,,,58.0,1996
481,1996-08-10,0.060353,0.064,17.0,74.0,,,,,74.0,1996
482,1996-08-11,0.062,0.064,21.0,80.0,,,,,80.0,1996
483,1996-08-12,0.064375,0.069,9.0,87.0,,,,,87.0,1996
484,1996-08-13,0.062583,0.071,11.0,80.0,47.0,47.0,0.0,44.0,80.0,1996
485,1996-08-14,0.057286,0.062,21.0,67.0,,,,,67.0,1996
486,1996-08-15,0.063765,0.066,22.0,80.0,,,,,80.0,1996
487,1996-08-16,0.065765,0.071,17.0,90.0,,,,,90.0,1996
488,1996-08-17,0.061042,0.069,13.0,80.0,,,,,80.0,1996
489,1996-08-18,0.053542,0.06,8.0,51.0,,,,,51.0,1996
490,1996-08-19,0.052294,0.058,15.0,54.0,22.0,22.0,0.0,20.0,54.0,1996
491,1996-08-20,0.050941,0.052,17.0,48.0,,,,,48.0,1996
492,1996-08-21,0.053882,0.057,22.0,54.0,,,,,54.0,1996
493,1996-08-22,0.059,0.065,19.0,71.0,,,,,71.0,1996
494,1996-08-23,0.055696,0.06,11.0,58.0,,,,,58.0,1996
495,1996-08-24,0.059706,0.064,11.0,74.0,,,,,74.0,1996
496,1996-08-25,0.057783,0.062,13.0,61.0,11.0,11.0,0.0,10.0,61.0,1996
497,1996-08-26,0.058765,0.064,14.0,71.0,,,,,71.0,1996
498,1996-08-27,0.053542,0.058,7.0,54.0,,,,,54.0,1996
499,1996-08-28,0.049882,0.055,15.0,48.0,,,,,48.0,1996
500,1996-08-29,0.050824,0.056,14.0,50.0,,,,,50.0,1996
501,1996-08-30,0.0485,0.052,10.0,47.0,,,,,47.0,1996
502,1996-08-31,0.050235,0.053,12.0,48.0,20.0,20.0,0.0,19.0,48.0,1996
503,1996-09-01,0.048765,0.057,15.0,50.0,,,,,50.0,1996
504,1996-09-02,0.046824,0.052,14.0,46.0,,,,,46.0,1996
505,1996-09-03,0.045294,0.051,17.0,45.0,,,,,45.0,1996
506,1996-09-04,0.045647,0.052,14.0,46.0,,,,,46.0,1996
507,1996-09-05,0.042588,0.048,16.0,42.0,,,,,42.0,1996
508,1996-09-06,0.041333,0.047,7.0,41.0,13.0,13.0,0.0,12.0,41.0,1996
509,1996-09-07,0.04,0.044,19.0,39.0,,,,,39.0,1996
510,1996-09-08,0.047412,0.051,11.0,46.0,,,,,46.0,1996
511,1996-09-09,0.0498,0.054,22.0,48.0,,,,,48.0,1996
512,1996-09-10,0.048833,0.055,7.0,48.0,,,,,48.0,1996
513,1996-09-11,0.050235,0.053,16.0,48.0,,,,,48.0,1996
514,1996-09-12,0.056529,0.064,23.0,74.0,13.0,13.0,0.0,12.0,74.0,1996
515,1996-09-13,0.044438,0.061,7.0,43.0,,,,,43.0,1996
516,1996-09-14,0.055,0.062,23.0,74.0,,,,,74.0,1996
517,1996-09-15,0.062,0.066,17.0,77.0,,,,,77.0,1996
518,1996-09-16,0.048857,0.058,23.0,48.0,,,,,48.0,1996
519,1996-09-17,0.052294,0.063,23.0,71.0,,,,,71.0,1996
520,1996-09-18,0.055176,0.063,16.0,67.0,27.0,27.0,0.0,25.0,67.0,1996
521,1996-09-19,0.069,0.074,23.0,108.0,,,,,108.0,1996
522,1996-09-20,0.066875,0.075,11.0,101.0,,,,,101.0,1996
523,1996-09-21,0.054792,0.063,7.0,67.0,,,,,67.0,1996
524,1996-09-22,0.046625,0.055,16.0,47.0,,,,,47.0,1996
525,1996-09-23,0.047529,0.056,20.0,48.0,,,,,48.0,1996
526,1996-09-24,0.045353,0.052,19.0,45.0,17.0,17.0,0.0,16.0,45.0,1996
527,1996-09-25,0.041667,0.047,7.0,41.0,,,,,41.0,1996
528,1996-09-26,0.057647,0.069,16.0,84.0,,,,,84.0,1996
529,1996-09-27,0.052529,0.057,19.0,51.0,,,,,51.0,1996
530,1996-09-28,0.054471,0.061,22.0,54.0,,,,,54.0,1996
531,1996-09-29,0.053941,0.058,11.0,51.0,,,,,51.0,1996
532,1996-09-30,0.05575,0.061,9.0,58.0,18.0,18.0,0.0,17.0,58.0,1996
533,1996-10-01,0.050958,0.067,17.0,58.0,,,,,58.0,1996
534,1996-10-02,0.037824,0.043,20.0,36.0,,,,,36.0,1996
535,1996-10-03,0.046824,0.053,14.0,47.0,,,,,47.0,1996
536,1996-10-04,0.042,0.042,0.0,39.0,,,,,39.0,1996
537,1996-10-06,,,,,13.0,13.0,0.0,12.0,12.0,1996
538,1996-10-12,,,,,32.0,32.0,0.0,30.0,30.0,1996
539,1996-10-18,,,,,19.0,19.0,0.0,18.0,18.0,1996
540,1996-10-24,,,,,23.0,23.0,0.0,21.0,21.0,1996
541,1996-10-30,,,,,18.0,18.0,0.0,17.0,17.0,1996
542,1996-11-05,,,,,15.0,15.0,0.0,14.0,14.0,1996
543,1996-11-11,,,,,26.0,26.0,0.0,24.0,24.0,1996
544,1996-11-17,,,,,18.0,18.0,0.0,17.0,17.0,1996
545,1996-11-23,,,,,4.0,4.0,0.0,4.0,4.0,1996
546,1996-11-29,,,,,6.0,6.0,0.0,6.0,6.0,1996
547,1996-12-05,,,,,10.0,10.0,0.0,9.0,9.0,1996
548,1996-12-09,,,,,9.0,9.0,0.0,8.0,8.0,1996
549,1996-12-11,,,,,9.0,9.0,0.0,8.0,8.0,1996
550,1996-12-17,,,,,10.0,10.0,0.0,9.0,9.0,1996
551,1996-12-23,,,,,19.0,19.0,0.0,18.0,18.0,1996
552,1996-12-29,,,,,14.0,14.0,0.0,13.0,13.0,1996
553,1997-01-04,,,,,6.0,6.0,0.0,6.0,6.0,1997
554,1997-01-10,,,,,15.0,15.0,0.0,14.0,14.0,1997
555,1997-01-16,,,,,15.0,15.0,0.0,14.0,14.0,1997
556,1997-01-22,,,,,18.0,18.0,0.0,17.0,17.0,1997
557,1997-01-28,,,,,15.0,15.0,0.0,14.0,14.0,1997
558,1997-02-03,,,,,14.0,14.0,0.0,13.0,13.0,1997
559,1997-02-09,,,,,13.0,13.0,0.0,12.0,12.0,1997
560,1997-02-15,,,,,9.0,9.0,0.0,8.0,8.0,1997
561,1997-02-21,,,,,12.0,12.0,0.0,11.0,11.0,1997
562,1997-02-27,,,,,13.0,13.0,0.0,12.0,12.0,1997
563,1997-03-05,,,,,16.0,16.0,0.0,15.0,15.0,1997
564,1997-03-11,,,,,21.0,21.0,0.0,19.0,19.0,1997
565,1997-03-17,,,,,16.0,16.0,0.0,15.0,15.0,1997
566,1997-03-23,,,,,15.0,15.0,0.0,14.0,14.0,1997
567,1997-03-27,0.072833,0.08,16.0,115.0,,,,,115.0,1997
568,1997-03-28,0.065652,0.069,21.0,90.0,,,,,90.0,1997
569,1997-03-29,0.065375,0.07,11.0,93.0,20.0,20.0,0.0,19.0,93.0,1997
570,1997-03-30,0.0585,0.066,10.0,80.0,,,,,80.0,1997
571,1997-03-31,0.053765,0.06,22.0,51.0,,,,,51.0,1997
572,1997-04-01,0.060529,0.066,11.0,80.0,,,,,80.0,1997
573,1997-04-02,0.054235,0.06,12.0,54.0,,,,,54.0,1997
574,1997-04-03,0.056905,0.061,7.0,58.0,,,,,58.0,1997
575,1997-04-04,0.059583,0.065,10.0,74.0,4.0,4.0,0.0,4.0,74.0,1997
576,1997-04-05,0.063529,0.072,21.0,93.0,,,,,93.0,1997
577,1997-04-06,0.063529,0.068,21.0,87.0,,,,,87.0,1997
578,1997-04-07,0.062083,0.069,22.0,84.0,,,,,84.0,1997
579,1997-04-08,0.065292,0.07,15.0,90.0,,,,,90.0,1997
580,1997-04-09,0.064154,0.072,17.0,97.0,,,,,97.0,1997
581,1997-04-10,0.052625,0.06,7.0,54.0,13.0,13.0,0.0,12.0,54.0,1997
582,1997-04-11,0.054824,0.059,17.0,58.0,,,,,58.0,1997
583,1997-04-12,0.054917,0.061,17.0,64.0,,,,,64.0,1997
584,1997-04-13,0.058941,0.063,20.0,71.0,,,,,71.0,1997
585,1997-04-14,0.060765,0.063,14.0,74.0,,,,,74.0,1997
586,1997-04-15,0.063647,0.066,15.0,84.0,,,,,84.0,1997
587,1997-04-16,0.067353,0.073,15.0,100.0,19.0,19.0,0.0,18.0,100.0,1997
588,1997-04-17,0.066083,0.075,15.0,100.0,,,,,100.0,1997
589,1997-04-18,0.068529,0.075,15.0,105.0,,,,,105.0,1997
590,1997-04-19,0.06175,0.07,7.0,84.0,,,,,84.0,1997
591,1997-04-20,0.054,0.057,19.0,51.0,,,,,51.0,1997
592,1997-04-21,0.052542,0.057,9.0,51.0,,,,,51.0,1997
593,1997-04-22,0.060647,0.065,17.0,74.0,23.0,23.0,0.0,21.0,74.0,1997
594,1997-04-23,0.061167,0.067,17.0,77.0,,,,,77.0,1997
595,1997-04-24,0.054905,0.065,12.0,61.0,,,,,61.0,1997
596,1997-04-25,0.055588,0.059,17.0,58.0,,,,,58.0,1997
597,1997-04-26,0.062294,0.066,20.0,84.0,,,,,84.0,1997
598,1997-04-27,0.072412,0.082,18.0,126.0,,,,,126.0,1997
599,1997-04-28,0.065625,0.075,22.0,90.0,19.0,19.0,0.0,18.0,90.0,1997
600,1997-04-29,0.065118,0.068,14.0,87.0,,,,,87.0,1997
601,1997-04-30,0.072,0.077,21.0,115.0,,,,,115.0,1997
602,1997-05-01,0.064583,0.074,21.0,101.0,,,,,101.0,1997
603,1997-05-02,0.071,0.074,21.0,112.0,,,,,112.0,1997
604,1997-05-03,0.06925,0.076,7.0,112.0,,,,,112.0,1997
605,1997-05-04,0.056958,0.062,7.0,67.0,18.0,18.0,0.0,17.0,67.0,1997
606,1997-05-05,0.055824,0.064,23.0,80.0,,,,,80.0,1997
607,1997-05-06,0.069118,0.074,17.0,101.0,,,,,101.0,1997
608,1997-05-07,0.066,0.072,23.0,100.0,,,,,100.0,1997
609,1997-05-08,0.063333,0.069,7.0,90.0,,,,,90.0,1997
610,1997-05-09,0.061458,0.069,16.0,77.0,,,,,77.0,1997
611,1997-05-10,0.055833,0.063,17.0,67.0,40.0,40.0,0.0,37.0,67.0,1997
612,1997-05-11,0.06,0.063,18.0,74.0,,,,,74.0,1997
613,1997-05-12,0.062125,0.064,13.0,77.0,,,,,77.0,1997
614,1997-05-13,0.062235,0.068,21.0,87.0,,,,,87.0,1997
615,1997-05-14,0.070471,0.075,16.0,108.0,,,,,108.0,1997
616,1997-05-15,0.067792,0.074,10.0,97.0,,,,,97.0,1997
617,1997-05-16,0.066588,0.07,19.0,93.0,26.0,26.0,0.0,24.0,93.0,1997
618,1997-05-17,0.065417,0.07,14.0,90.0,,,,,90.0,1997
619,1997-05-18,0.063941,0.068,11.0,87.0,,,,,87.0,1997
620,1997-05-19,0.059273,0.064,7.0,71.0,,,,,71.0,1997
621,1997-05-20,0.043824,0.049,12.0,42.0,,,,,42.0,1997
622,1997-05-21,0.055143,0.064,15.0,61.0,,,,,61.0,1997
623,1997-05-22,0.059059,0.063,23.0,74.0,18.0,18.0,0.0,17.0,74.0,1997
624,1997-05-23,0.057375,0.07,7.0,80.0,,,,,80.0,1997
625,1997-05-24,0.054471,0.059,18.0,58.0,,,,,58.0,1997
626,1997-05-25,0.066,0.072,18.0,101.0,,,,,101.0,1997
627,1997-05-26,0.061167,0.072,11.0,74.0,,,,,74.0,1997
628,1997-05-27,0.060118,0.064,13.0,74.0,,,,,74.0,1997
629,1997-05-28,0.061176,0.066,14.0,80.0,11.0,11.0,0.0,10.0,80.0,1997
630,1997-05-29,0.074765,0.087,19.0,143.0,,,,,143.0,1997
631,1997-05-30,0.061895,0.081,10.0,93.0,,,,,93.0,1997
632,1997-05-31,0.053765,0.064,23.0,80.0,,,,,80.0,1997
633,1997-06-01,0.067706,0.074,22.0,105.0,,,,,105.0,1997
634,1997-06-02,0.065529,0.071,22.0,93.0,,,,,93.0,1997
635,1997-06-03,0.068292,0.073,9.0,100.0,17.0,17.0,0.0,16.0,100.0,1997
636,1997-06-04,0.062286,0.064,0.0,74.0,,,,,74.0,1997
637,1997-06-05,0.053167,0.061,7.0,67.0,,,,,67.0,1997
638,1997-06-06,0.051647,0.063,14.0,58.0,,,,,58.0,1997
639,1997-06-07,0.063765,0.066,17.0,84.0,,,,,84.0,1997
640,1997-06-08,0.063529,0.067,11.0,84.0,,,,,84.0,1997
641,1997-06-09,0.063333,0.067,18.0,80.0,28.0,28.0,0.0,26.0,80.0,1997
642,1997-06-10,0.057917,0.066,10.0,71.0,,,,,71.0,1997
643,1997-06-11,0.046375,0.049,8.0,44.0,,,,,44.0,1997
644,1997-06-12,0.049529,0.059,18.0,50.0,,,,,50.0,1997
645,1997-06-13,0.050958,0.055,14.0,48.0,,,,,48.0,1997
646,1997-06-14,0.054176,0.061,23.0,67.0,,,,,67.0,1997
647,1997-06-15,0.058636,0.062,10.0,64.0,15.0,15.0,0.0,14.0,64.0,1997
648,1997-06-16,0.066059,0.069,14.0,93.0,,,,,93.0,1997
649,1997-06-17,0.065412,0.076,23.0,119.0,,,,,119.0,1997
650,1997-06-18,0.075048,0.085,10.0,140.0,,,,,140.0,1997
651,1997-06-19,0.06075,0.068,7.0,90.0,,,,,90.0,1997
652,1997-06-20,0.064706,0.074,23.0,101.0,,,,,101.0,1997
653,1997-06-21,0.061833,0.078,7.0,100.0,19.0,19.0,0.0,18.0,100.0,1997
654,1997-06-22,0.050588,0.054,23.0,50.0,,,,,50.0,1997
655,1997-06-23,0.060765,0.074,21.0,80.0,,,,,80.0,1997
656,1997-06-24,0.061125,0.065,7.0,74.0,,,,,74.0,1997
657,1997-06-25,0.064176,0.074,18.0,97.0,,,,,97.0,1997
658,1997-06-26,0.062059,0.07,15.0,87.0,,,,,87.0,1997
659,1997-06-27,0.0615,0.068,20.0,80.0,19.0,19.0,0.0,18.0,80.0,1997
660,1997-06-28,0.063235,0.067,11.0,84.0,,,,,84.0,1997
661,1997-06-29,0.061458,0.067,7.0,77.0,,,,,77.0,1997
662,1997-06-30,0.056176,0.063,14.0,64.0,,,,,64.0,1997
663,1997-07-01,0.070118,0.076,23.0,115.0,,,,,115.0,1997
664,1997-07-02,0.071792,0.077,17.0,115.0,,,,,115.0,1997
665,1997-07-03,0.070333,0.073,16.0,101.0,53.0,53.0,0.0,49.0,101.0,1997
666,1997-07-04,0.072471,0.078,21.0,115.0,,,,,115.0,1997
667,1997-07-05,0.056,0.075,23.0,80.0,,,,,80.0,1997
668,1997-07-06,0.063667,0.076,14.0,97.0,,,,,97.0,1997
669,1997-07-07,0.056235,0.063,21.0,71.0,,,,,71.0,1997
670,1997-07-08,0.06075,0.072,9.0,84.0,,,,,84.0,1997
671,1997-07-09,0.046333,0.049,8.0,43.0,33.0,33.0,0.0,31.0,43.0,1997
672,1997-07-10,0.060222,0.071,16.0,93.0,,,,,93.0,1997
673,1997-07-11,0.052176,0.066,12.0,64.0,,,,,64.0,1997
674,1997-07-12,0.051941,0.059,13.0,54.0,,,,,54.0,1997
675,1997-07-13,0.054706,0.06,17.0,54.0,,,,,54.0,1997
676,1997-07-14,0.053667,0.059,7.0,54.0,,,,,54.0,1997
677,1997-07-15,0.059941,0.071,23.0,97.0,27.0,27.0,0.0,25.0,97.0,1997
678,1997-07-16,0.063476,0.071,10.0,93.0,,,,,93.0,1997
679,1997-07-17,0.045958,0.052,10.0,44.0,,,,,44.0,1997
680,1997-07-18,0.042588,0.047,16.0,42.0,,,,,42.0,1997
681,1997-07-19,0.041706,0.045,17.0,40.0,,,,,40.0,1997
682,1997-07-20,0.046,0.054,22.0,45.0,,,,,45.0,1997
683,1997-07-21,0.04,0.052,13.0,42.0,19.0,19.0,0.0,18.0,42.0,1997
684,1997-07-22,0.045706,0.048,14.0,44.0,,,,,44.0,1997
685,1997-07-23,0.041833,0.048,7.0,42.0,,,,,42.0,1997
686,1997-07-24,0.037083,0.041,23.0,38.0,,,,,38.0,1997
687,1997-07-25,0.042529,0.047,22.0,43.0,,,,,43.0,1997
688,1997-07-26,0.038417,0.049,9.0,42.0,,,,,42.0,1997
689,1997-07-27,0.035706,0.042,18.0,37.0,21.0,21.0,0.0,19.0,37.0,1997
690,1997-07-28,0.041542,0.056,14.0,46.0,,,,,46.0,1997
691,1997-07-29,0.037231,0.041,23.0,37.0,,,,,37.0,1997
692,1997-07-30,0.050824,0.057,14.0,51.0,,,,,51.0,1997
693,1997-07-31,0.047667,0.052,9.0,44.0,,,,,44.0,1997
694,1997-08-01,0.053294,0.056,16.0,51.0,,,,,51.0,1997
695,1997-08-02,0.056708,0.06,9.0,61.0,19.0,19.0,0.0,18.0,61.0,1997
696,1997-08-03,0.05625,0.061,11.0,64.0,,,,,64.0,1997
697,1997-08-04,0.060706,0.068,14.0,87.0,,,,,87.0,1997
698,1997-08-05,0.063118,0.075,11.0,100.0,,,,,100.0,1997
699,1997-08-06,0.061917,0.069,12.0,84.0,,,,,84.0,1997
700,1997-08-07,0.056391,0.062,13.0,64.0,,,,,64.0,1997
701,1997-08-08,0.04925,0.057,14.0,50.0,31.0,31.0,0.0,29.0,50.0,1997
702,1997-08-09,0.052882,0.057,16.0,54.0,,,,,54.0,1997
703,1997-08-10,0.042333,0.056,12.0,43.0,,,,,43.0,1997
704,1997-08-11,0.043941,0.049,12.0,44.0,,,,,44.0,1997
705,1997-08-12,0.042208,0.048,14.0,43.0,,,,,43.0,1997
706,1997-08-13,0.042706,0.044,18.0,41.0,,,,,41.0,1997
707,1997-08-14,0.047353,0.052,23.0,44.0,18.0,18.0,0.0,17.0,44.0,1997
708,1997-08-15,0.041708,0.05,7.0,43.0,,,,,43.0,1997
709,1997-08-16,0.039353,0.045,16.0,39.0,,,,,39.0,1997
710,1997-08-17,0.045294,0.056,20.0,45.0,,,,,45.0,1997
711,1997-08-18,0.048958,0.052,14.0,47.0,,,,,47.0,1997
712,1997-08-19,0.046286,0.049,12.0,44.0,,,,,44.0,1997
713,1997-08-20,0.043667,0.046,10.0,41.0,18.0,18.0,0.0,17.0,41.0,1997
714,1997-08-21,0.047353,0.051,17.0,46.0,,,,,46.0,1997
715,1997-08-22,0.051375,0.056,7.0,49.0,,,,,49.0,1997
716,1997-08-23,0.049667,0.055,7.0,47.0,,,,,47.0,1997
717,1997-08-24,0.055118,0.06,9.0,64.0,,,,,64.0,1997
718,1997-08-25,0.055529,0.06,22.0,67.0,,,,,67.0,1997
719,1997-08-26,0.058333,0.068,11.0,64.0,12.0,12.0,0.0,11.0,64.0,1997
720,1997-08-27,0.052818,0.059,23.0,50.0,,,,,50.0,1997
721,1997-08-28,0.051583,0.057,7.0,50.0,,,,,50.0,1997
722,1997-08-29,0.048059,0.05,22.0,46.0,,,,,46.0,1997
723,1997-08-30,0.04713,0.051,7.0,45.0,,,,,45.0,1997
724,1997-08-31,0.048118,0.053,15.0,46.0,,,,,46.0,1997
725,1997-09-01,0.0495,0.062,9.0,51.0,9.0,9.0,0.0,8.0,51.0,1997
726,1997-09-02,0.046571,0.052,5.0,43.0,,,,,43.0,1997
727,1997-09-03,0.053875,0.065,17.0,61.0,,,,,61.0,1997
728,1997-09-04,0.053118,0.062,11.0,67.0,,,,,67.0,1997
729,1997-09-05,0.056833,0.06,13.0,58.0,,,,,58.0,1997
730,1997-09-06,0.060941,0.066,14.0,80.0,,,,,80.0,1997
731,1997-09-07,0.059647,0.064,13.0,71.0,12.0,12.0,0.0,11.0,71.0,1997
732,1997-09-08,0.058455,0.062,13.0,67.0,,,,,67.0,1997
733,1997-09-09,0.063647,0.069,19.0,93.0,,,,,93.0,1997
734,1997-09-10,0.061059,0.065,10.0,80.0,,,,,80.0,1997
735,1997-09-11,0.0545,0.06,9.0,58.0,,,,,58.0,1997
736,1997-09-12,0.055,0.067,23.0,67.0,,,,,67.0,1997
